season,team_1,team_2,home,score_diff,score_1,score_2,won
1995,9894,9143,0,-15,64,79,0
1995,1592,9571,1,-19,68,87,0
1995,523,9962,1,-18,59,77,0
1995,5939,10064,0,-10,55,65,0
1995,7703,15,0,-28,53,81,0
1995,8585,298,0,-11,73,84,0
1995,1149,332,0,-19,81,100,0
1995,4376,366,0,-16,70,86,0
1995,5087,420,0,-1,87,88,0
1995,4708,1023,1,-17,50,67,0
1995,1721,1057,0,-8,68,76,0
1995,8215,1356,1,-5,59,64,0
1995,10540,1560,1,-23,64,87,0
1995,3210,1619,0,-32,58,90,0
1995,685,1822,1,-27,61,88,0
1995,2092,2248,0,-18,57,75,0
1995,9177,2282,1,-7,53,60,0
1995,3244,2350,0,-7,70,77,0
1995,7435,2685,1,-21,54,75,0
1995,5625,2823,0,-4,73,77,0
1995,9378,2854,0,-23,61,84,0
1995,3448,2956,0,-26,56,82,0
1995,2126,3380,0,-2,84,86,0
1995,6874,4490,1,-2,63,65,0
1995,5691,4524,0,-5,71,76,0
1995,8181,4606,1,-15,64,79,0
1995,8381,4849,1,-10,63,73,0
1995,9480,5019,0,-20,62,82,0
1995,1935,6022,0,-14,77,91,0
1995,808,6056,0,-13,60,73,0
1995,6518,6224,0,-21,79,100,0
1995,4781,6382,0,-4,65,69,0
1995,10640,7265,1,-3,71,74,0
1995,8347,7401,1,-10,72,82,0
1995,1890,7550,0,-21,48,69,0
1995,1183,7635,1,-18,55,73,0
1995,7770,7804,1,-5,66,71,0
1995,5121,7898,0,-9,78,87,0
1995,3896,8035,1,-12,103,115,0
1995,4572,8103,0,-2,82,84,0
1995,8449,8313,1,-7,56,63,0
1995,4883,8483,1,-7,48,55,0
1995,5725,8858,0,-13,65,78,0
1995,7601,8960,1,-3,52,55,0
1995,10376,9412,1,-8,66,74,0
1995,454,9446,1,-4,50,54,0
1995,4440,9544,0,-6,67,73,0
1995,8001,9741,1,-4,84,88,0
1995,10762,9775,0,-9,80,89,0
1995,9327,9809,0,-27,67,94,0
1995,2316,9996,0,-3,65,68,0
1995,9211,10234,0,-17,48,65,0
1995,9673,10410,0,-20,64,84,0
1995,5523,10444,1,-3,54,57,0
1995,4308,10796,1,-7,77,84,0
1995,3653,740,0,-4,64,68,0
1995,3414,918,1,-4,62,66,0
1995,10830,2024,0,-13,58,71,0
1995,6976,3278,1,-27,61,88,0
1995,2520,3687,0,-22,71,93,0
1995,2744,4068,1,-22,59,81,0
1995,7044,4640,0,-3,94,97,0
1995,6416,5557,0,-25,59,84,0
1995,1856,6908,0,-30,71,101,0
1995,1755,7143,0,-28,48,76,0
1995,7736,7838,0,-20,62,82,0
1995,7669,8517,0,-19,62,81,0
1995,7299,8756,0,-20,63,83,0
1995,3448,15,0,-15,70,85,0
1995,4742,83,1,-8,66,74,0
1995,8249,136,1,-3,80,83,0
1995,4034,189,0,-5,93,98,0
1995,8585,332,0,-9,70,79,0
1995,454,366,1,-32,56,88,0
1995,9962,420,1,-3,94,97,0
1995,5358,523,1,-1,69,70,0
1995,10268,598,1,-5,72,77,0
1995,5625,685,0,-22,78,100,0
1995,6605,842,0,-11,68,79,0
1995,4410,962,1,-10,66,76,0
1995,1288,989,1,-28,64,92,0
1995,3721,1023,0,-16,84,100,0
1995,10762,1057,0,-6,72,78,0
1995,4674,1217,1,-8,55,63,0
1995,9512,1322,1,-10,62,72,0
1995,9143,1356,1,-13,63,76,0
1995,2990,1390,0,-1,70,71,0
1995,10166,1492,1,-1,68,69,0
1995,7635,1619,0,-24,49,73,0
1995,4193,1687,0,-16,68,84,0
1995,1115,1990,0,-19,56,75,0
1995,918,2024,0,-1,70,71,0
1995,264,2058,1,-1,75,76,0
1995,9279,2214,0,-10,78,88,0
1995,1560,2248,1,-14,66,80,0
1995,3380,2316,1,-10,65,75,0
1995,8313,2384,1,-3,63,66,0
1995,5967,2418,1,-6,68,74,0
1995,564,2452,1,-13,70,83,0
1995,1091,2486,1,-16,64,80,0
1995,740,2520,1,-6,66,72,0
1995,7367,2554,1,-1,58,59,0
1995,8381,2685,1,-13,71,84,0
1995,8137,2789,0,-15,56,71,0
1995,4342,2922,0,-9,78,87,0
1995,7703,2956,0,-8,58,66,0
1995,7469,3024,0,-6,86,92,0
1995,8790,3176,0,-26,48,74,0
1995,1183,3210,1,-18,64,82,0
1995,4640,3278,1,-15,53,68,0
1995,489,3535,0,-35,68,103,0
1995,2823,3619,1,-8,82,90,0
1995,3653,3687,0,-1,69,70,0
1995,3930,3755,0,-7,97,104,0
1995,5988,3964,0,-3,69,72,0
1995,9605,4125,0,-13,62,75,0
1995,6674,4159,0,-17,76,93,0
1995,10728,4308,0,-2,90,92,0
1995,9211,4376,1,-3,57,60,0
1995,7770,4490,1,-13,70,83,0
1995,7401,4524,0,-4,84,88,0
1995,808,4781,1,-1,53,54,0
1995,3896,4815,0,-17,67,84,0
1995,7435,4849,1,-3,77,80,0
1995,3058,4917,0,-50,53,103,0
1995,2888,4951,0,-15,65,80,0
1995,9446,4985,1,-31,63,94,0
1995,2160,5053,0,-8,59,67,0
1995,7177,5154,0,-6,63,69,0
1995,49,5188,1,-46,36,82,0
1995,6942,5256,0,-15,53,68,0
1995,6772,5324,0,-36,53,89,0
1995,6708,5392,0,-2,79,81,0
1995,6450,5455,1,-5,75,80,0
1995,10308,5489,1,-21,59,80,0
1995,6416,5523,0,-14,62,76,0
1995,9245,5661,1,-3,85,88,0
1995,8347,5691,1,-15,74,89,0
1995,8858,5759,0,-24,90,114,0
1995,4708,5820,1,-9,65,74,0
1995,1653,5860,0,-42,51,93,0
1995,9327,6022,0,-16,79,95,0
1995,6382,6056,1,-3,91,94,0
1995,2719,6190,0,-20,59,79,0
1995,9480,6224,0,-6,73,79,0
1995,9707,6348,0,-9,71,80,0
1995,5019,6518,1,-6,70,76,0
1995,6484,6639,0,-4,66,70,0
1995,230,6742,0,-17,74,91,0
1995,6840,6806,0,-21,86,107,0
1995,7804,6874,0,-3,70,73,0
1995,1755,6908,0,-35,55,90,0
1995,6976,7044,1,-7,65,72,0
1995,3312,7098,0,-6,64,70,0
1995,1856,7143,0,-26,69,95,0
1995,9544,7265,1,-2,65,67,0
1995,8069,7333,0,-8,55,63,0
1995,5894,7503,1,-1,56,57,0
1995,3862,7550,1,-11,76,87,0
1995,2854,7898,0,-6,64,70,0
1995,5725,7925,0,-15,63,78,0
1995,8960,8001,0,-12,72,84,0
1995,10098,8181,0,-2,66,68,0
1995,9894,8215,0,-9,69,78,0
1995,1963,8279,0,-24,53,77,0
1995,774,8415,0,-10,71,81,0
1995,5087,8483,0,-16,52,68,0
1995,7736,8517,0,-30,52,82,0
1995,8035,8551,0,-2,67,69,0
1995,5121,8619,1,-13,79,92,0
1995,3569,8722,1,-11,95,106,0
1995,5591,8824,0,-11,71,82,0
1995,8926,8892,1,-10,88,98,0
1995,632,8994,1,-32,91,123,0
1995,4240,9054,0,-10,63,73,0
1995,1592,9088,0,-23,69,92,0
1995,2651,9177,1,-10,54,64,0
1995,1263,9378,1,-5,77,82,0
1995,10410,9412,1,-15,83,98,0
1995,4440,9571,1,-11,63,74,0
1995,10608,9639,1,-9,74,83,0
1995,7601,9741,1,-14,61,75,0
1995,1721,9775,0,-35,57,92,0
1995,1935,9809,0,-32,71,103,0
1995,6090,9857,0,-4,79,83,0
1995,1424,9928,1,-20,73,93,0
1995,2126,9996,0,-23,64,87,0
1995,7969,10030,1,-14,67,81,0
1995,1526,10064,1,-18,44,62,0
1995,2617,10132,1,-2,78,80,0
1995,5421,10200,1,-2,69,71,0
1995,4572,10234,0,-13,50,63,0
1995,2350,10342,1,-1,61,62,0
1995,9673,10376,0,-10,73,83,0
1995,5557,10444,1,-4,75,79,0
1995,4883,10478,0,-2,76,78,0
1995,2282,10574,0,-2,60,62,0
1995,5222,10674,0,-5,65,70,0
1995,10512,10796,0,-21,55,76,0
1995,3414,10830,1,-8,65,73,0
1995,9113,10864,1,-5,69,74,0
1995,298,1149,1,-2,72,74,0
1995,2092,1458,0,-53,63,116,0
1995,8672,1789,1,-7,70,77,0
1995,876,3789,0,-11,59,70,0
1995,7211,3828,0,-9,73,82,0
1995,6552,4274,1,-39,58,97,0
1995,3244,6291,1,-4,81,85,0
1995,7669,7838,0,-12,62,74,0
1995,4068,8103,0,-20,69,89,0
1995,7299,8449,0,-17,64,81,0
1995,4606,8756,1,-5,48,53,0
1995,9639,10064,0,-10,65,75,0
1995,189,136,1,-13,74,87,0
1995,5591,564,0,-4,72,76,0
1995,3619,685,0,-4,91,95,0
1995,2719,1217,0,-12,60,72,0
1995,2854,1263,0,-12,81,93,0
1995,9088,1322,1,-3,83,86,0
1995,10166,1390,0,-11,65,76,0
1995,2823,1822,1,-25,60,85,0
1995,5625,2160,0,-8,61,69,0
1995,1424,2418,1,-5,63,68,0
1995,2058,2617,1,-10,81,91,0
1995,10132,2990,0,-1,59,60,0
1995,2126,3501,0,-3,63,66,0
1995,264,4917,1,-1,69,70,0
1995,2744,5121,0,-37,58,95,0
1995,8415,5154,0,-2,69,71,0
1995,7098,5661,1,-23,77,100,0
1995,5725,5759,0,-13,74,87,0
1995,9809,6124,1,-4,100,104,0
1995,1890,6450,0,-15,50,65,0
1995,3108,6742,0,-24,70,94,0
1995,7969,7177,1,-24,53,77,0
1995,8858,7925,0,-16,73,89,0
1995,4034,8249,0,-4,76,80,0
1995,2452,8824,0,-2,61,63,0
1995,989,9113,0,-8,94,102,0
1995,3312,9245,0,-15,66,81,0
1995,1592,9512,0,-13,57,70,0
1995,10640,9571,0,-23,71,94,0
1995,7367,9605,1,-14,53,67,0
1995,5967,9928,1,-9,78,87,0
1995,6158,10234,0,-8,59,67,0
1995,1288,10864,1,-3,60,63,0
1995,8722,632,1,-7,104,111,0
1995,3058,1492,1,-7,62,69,0
1995,3142,1789,1,-6,85,91,0
1995,4524,2685,0,-20,66,86,0
1995,4985,3024,1,-2,78,80,0
1995,6639,3828,1,-17,52,69,0
1995,5988,4159,1,-23,68,91,0
1995,3896,4674,0,-14,54,68,0
1995,8551,4815,0,-23,50,73,0
1995,8347,4849,0,-14,66,80,0
1995,4274,5358,1,-5,71,76,0
1995,5489,7401,0,-15,70,85,0
1995,6190,8035,0,-13,84,97,0
1995,1990,8517,1,-18,57,75,0
1995,6908,8756,1,-3,56,59,0
1995,5455,9177,1,-10,59,69,0
1995,8672,10030,0,-2,87,89,0
1995,1091,10268,0,-17,54,71,0
1995,5691,10308,1,-12,81,93,0
1995,83,420,1,-6,80,86,0
1995,8137,523,1,-2,78,80,0
1995,1091,598,0,-30,54,84,0
1995,3501,808,0,-26,37,63,0
1995,6552,1023,0,-16,60,76,0
1995,962,1653,0,-17,59,76,0
1995,3789,2282,0,-4,78,82,0
1995,842,2486,0,-22,43,65,0
1995,8790,2789,0,-22,48,70,0
1995,1963,2956,0,-33,56,89,0
1995,5894,3244,0,-4,81,85,0
1995,7044,3278,0,-15,59,74,0
1995,2922,3535,1,-15,57,72,0
1995,5290,3930,1,-4,70,74,0
1995,2554,4125,0,-5,87,92,0
1995,49,4240,0,-9,64,73,0
1995,4342,4410,1,-22,75,97,0
1995,7804,4490,1,-12,63,75,0
1995,8249,5019,0,-3,78,81,0
1995,10268,5188,0,-14,47,61,0
1995,3755,5256,0,-10,58,68,0
1995,4742,5324,0,-12,90,102,0
1995,489,5860,1,-9,69,78,0
1995,2888,5939,0,-9,77,86,0
1995,9054,6605,0,-27,62,89,0
1995,1687,6674,1,-7,75,82,0
1995,3964,6708,1,-2,69,71,0
1995,8960,6772,0,-16,65,81,0
1995,774,7010,0,-9,75,84,0
1995,6942,7211,0,-20,51,71,0
1995,10478,7299,0,-14,73,87,0
1995,8926,7333,1,-6,69,75,0
1995,189,8483,0,-30,70,100,0
1995,1149,8585,0,-13,70,83,0
1995,8069,8892,0,-26,65,91,0
1995,3569,8994,0,-26,72,98,0
1995,9446,9211,1,-12,62,74,0
1995,3176,9962,0,-6,77,83,0
1995,2350,10064,0,-6,58,64,0
1995,4951,10342,0,-9,54,63,0
1995,230,10608,0,-24,62,86,0
1995,6484,10674,1,-14,56,70,0
1995,10728,10796,0,-19,75,94,0
1995,9673,298,0,-9,80,89,0
1995,6416,740,1,-11,58,69,0
1995,1890,876,1,-10,59,69,0
1995,10098,1356,0,-11,60,71,0
1995,5591,1458,0,-32,59,91,0
1995,4308,1560,0,-3,78,81,0
1995,8619,1619,1,-11,62,73,0
1995,2160,1822,1,-10,64,74,0
1995,6874,1935,0,-6,63,69,0
1995,5820,2248,0,-8,60,68,0
1995,685,2651,0,-35,62,97,0
1995,8347,2685,0,-7,79,86,0
1995,5121,3210,0,-18,66,84,0
1995,1057,3448,0,-3,70,73,0
1995,10512,3721,1,-14,64,78,0
1995,4376,4068,0,-6,69,75,0
1995,10640,4440,0,-2,68,70,0
1995,8103,4572,0,-10,65,75,0
1995,7669,4640,1,-8,62,70,0
1995,3380,4781,1,-10,53,63,0
1995,4524,4849,0,-30,98,128,0
1995,9279,4883,1,-10,70,80,0
1995,2384,4985,0,-17,56,73,0
1995,2092,5087,1,-7,61,68,0
1995,5489,5691,0,-7,81,88,0
1995,9996,6056,0,-11,84,95,0
1995,1721,6090,1,-17,74,91,0
1995,6022,6124,0,-1,90,91,0
1995,454,6158,0,-18,66,84,0
1995,1526,6291,0,-27,39,66,0
1995,10376,6806,0,-25,63,88,0
1995,10308,7401,0,-18,64,82,0
1995,3619,7503,1,-11,62,73,0
1995,5455,7550,0,-7,67,74,0
1995,6976,7736,0,-2,92,94,0
1995,632,8001,0,-5,75,80,0
1995,4606,8215,0,-11,63,74,0
1995,7435,8381,0,-14,75,89,0
1995,7469,8756,1,-8,54,62,0
1995,564,9020,0,-9,55,64,0
1995,8181,9143,0,-17,61,78,0
1995,7770,9327,0,-13,70,83,0
1995,1183,9378,0,-20,62,82,0
1995,332,9412,0,-5,77,82,0
1995,9088,9512,1,-8,69,77,0
1995,9544,9571,1,-21,64,85,0
1995,7703,9775,1,-10,51,61,0
1995,9639,9809,1,-4,72,76,0
1995,10762,9857,1,-3,70,73,0
1995,366,10234,1,-2,68,70,0
1995,6840,10410,1,-9,85,94,0
1995,3687,10444,0,-16,73,89,0
1995,4708,10540,0,-18,56,74,0
1995,3862,10574,0,-9,58,67,0
1995,2160,685,1,-1,71,72,0
1995,1856,918,1,-30,55,85,0
1995,8551,1217,1,-8,67,75,0
1995,10830,1755,0,-10,69,79,0
1995,6382,2126,0,-29,58,87,0
1995,808,2316,0,-9,70,79,0
1995,2520,3653,1,-7,54,61,0
1995,6190,3896,0,-18,80,98,0
1995,2024,6908,0,-11,62,73,0
1995,3414,7143,0,-9,59,68,0
1995,8449,8313,0,-8,61,69,0
1995,523,83,1,-13,73,86,0
1995,5661,136,0,-17,83,100,0
1995,7367,230,0,-11,79,90,0
1995,9673,332,1,-4,70,74,0
1995,9446,366,0,-17,60,77,0
1995,5324,420,0,-15,70,85,0
1995,8858,564,1,-1,63,64,0
1995,9054,842,0,-7,80,87,0
1995,6450,876,0,-25,69,94,0
1995,1755,918,1,-8,56,64,0
1995,4342,962,0,-22,49,71,0
1995,10864,989,0,-3,72,75,0
1995,7898,1263,0,-5,90,95,0
1995,4440,1322,0,-2,70,72,0
1995,9894,1356,0,-13,71,84,0
1995,3058,1390,0,-14,62,76,0
1995,9378,1619,1,-1,66,67,0
1995,489,1653,1,-12,80,92,0
1995,9857,1721,0,-9,74,83,0
1995,5894,1822,0,-20,60,80,0
1995,10830,1856,0,-11,65,76,0
1995,1115,1963,0,-38,66,104,0
1995,1492,2058,1,-19,51,70,0
1995,4308,2248,0,-15,67,82,0
1995,5455,2282,0,-1,75,76,0
1995,9113,2418,0,-14,87,101,0
1995,598,2486,0,-3,72,75,0
1995,10608,2554,0,-32,53,85,0
1995,264,2617,0,-9,74,83,0
1995,1890,2651,1,-10,59,69,0
1995,1183,2854,0,-12,72,84,0
1995,1526,2888,0,-5,57,62,0
1995,6552,2922,1,-7,55,62,0
1995,15,2956,1,-2,63,65,0
1995,10166,2990,0,-11,72,83,0
1995,4125,3108,0,-4,94,98,0
1995,7177,3142,1,-3,74,77,0
1995,4742,3176,0,-9,89,98,0
1995,4034,3312,1,-14,83,97,0
1995,4410,3535,1,-2,81,83,0
1995,8926,3569,0,-6,80,86,0
1995,10540,3721,1,-8,77,85,0
1995,7550,3789,0,-6,98,104,0
1995,6639,3930,0,-19,66,85,0
1995,1687,3964,0,-40,68,108,0
1995,4572,4068,0,-7,58,65,0
1995,4193,4159,1,-11,67,78,0
1995,2789,4274,0,-10,77,87,0
1995,7804,4490,0,-14,61,75,0
1995,9996,4781,1,-2,59,61,0
1995,8035,4815,0,-13,54,67,0
1995,10132,4917,0,-45,62,107,0
1995,2823,5053,0,-3,86,89,0
1995,4883,5087,0,-6,71,77,0
1995,7635,5121,1,-4,90,94,0
1995,1091,5188,1,-25,54,79,0
1995,5256,5290,0,-9,57,66,0
1995,8790,5358,1,-8,52,60,0
1995,5967,5421,0,-1,77,78,0
1995,2685,5489,0,-18,63,81,0
1995,5557,5523,1,-2,64,66,0
1995,7401,5691,0,-6,58,64,0
1995,8824,5725,0,-1,76,77,0
1995,7925,5759,0,-28,55,83,0
1995,1023,5820,0,-19,70,89,0
1995,2350,5939,0,-5,79,84,0
1995,9639,6022,1,-16,57,73,0
1995,3380,6056,1,-3,75,78,0
1995,10762,6090,1,-1,61,62,0
1995,4376,6158,1,-11,64,75,0
1995,6348,6224,1,-9,75,84,0
1995,3687,6416,0,-5,81,86,0
1995,8001,6518,0,-1,73,74,0
1995,49,6605,1,-17,58,75,0
1995,5392,6674,0,-5,89,94,0
1995,5988,6708,0,-40,53,93,0
1995,9327,6874,1,-1,83,84,0
1995,3414,6908,0,-13,73,86,0
1995,5154,7010,0,-6,61,67,0
1995,3278,7044,0,-3,71,74,0
1995,189,7098,1,-5,89,94,0
1995,2024,7143,0,-9,48,57,0
1995,6484,7211,0,-37,57,94,0
1995,1592,7265,1,-2,61,63,0
1995,8722,7333,1,-1,73,74,0
1995,7299,7469,1,-16,63,79,0
1995,5625,7503,1,-7,87,94,0
1995,6976,7669,0,-11,67,78,0
1995,1057,7703,0,-6,52,58,0
1995,4640,7736,0,-2,70,72,0
1995,1935,7770,1,-9,77,86,0
1995,8517,7838,1,-15,62,77,0
1995,8672,7969,0,-8,74,82,0
1995,8181,8215,0,-2,75,77,0
1995,1990,8279,0,-29,64,93,0
1995,7435,8347,0,-7,82,89,0
1995,4524,8381,1,-10,88,98,0
1995,774,8415,1,-4,69,73,0
1995,3210,8619,1,-3,64,67,0
1995,8069,8994,1,-8,77,85,0
1995,2452,9020,0,-6,79,85,0
1995,3862,9177,0,-13,66,79,0
1995,454,9211,1,-28,46,74,0
1995,8249,9245,1,-5,80,85,0
1995,2384,9279,0,-22,49,71,0
1995,7601,9480,0,-25,83,108,0
1995,9571,9512,1,-8,70,78,0
1995,10640,9544,1,-10,47,57,0
1995,6742,9605,0,-2,71,73,0
1995,5019,9707,0,-15,85,100,0
1995,8960,9741,1,-4,82,86,0
1995,3448,9775,1,-6,57,63,0
1995,6124,9809,1,-12,63,75,0
1995,1288,9928,0,-17,63,80,0
1995,8137,9962,1,-8,83,91,0
1995,1789,10030,1,-23,73,96,0
1995,9143,10098,0,-4,66,70,0
1995,1424,10200,0,-20,75,95,0
1995,8103,10234,0,-15,78,93,0
1995,4240,10268,0,-8,56,64,0
1995,4849,10308,0,-2,74,76,0
1995,3244,10342,0,-11,62,73,0
1995,6840,10376,1,-2,63,65,0
1995,6806,10410,1,-17,59,76,0
1995,740,10444,0,-4,68,72,0
1995,4708,10512,0,-20,56,76,0
1995,6772,10574,1,-20,62,82,0
1995,3024,10796,1,-13,75,88,0
1995,2126,808,1,-4,72,76,0
1995,8483,2214,0,-2,64,66,0
1995,6382,2316,0,-18,57,75,0
1995,1217,3896,0,-26,58,84,0
1995,6190,4674,0,-10,68,78,0
1995,1458,4951,1,-2,72,74,0
1995,4606,4985,1,-15,76,91,0
1995,3828,5222,0,-11,50,61,0
1995,10674,6942,0,-7,67,74,0
1995,10478,8313,1,-2,69,71,0
1995,8756,8892,1,-16,54,70,0
1995,298,9412,1,-2,70,72,0
1995,6291,10064,0,-2,71,73,0
1995,1560,10728,0,-18,60,78,0
1995,9446,454,1,-3,60,63,0
1995,5725,564,1,-10,57,67,0
1995,7550,876,0,-17,68,85,0
1995,7265,1322,0,-11,65,76,0
1995,264,1390,0,-14,54,68,0
1995,2990,1492,0,-8,64,72,0
1995,7503,1822,0,-8,70,78,0
1995,1288,2418,0,-16,60,76,0
1995,2282,2651,1,-14,72,86,0
1995,2888,2789,1,-13,62,75,0
1995,2160,2823,1,-17,67,84,0
1995,2744,2854,0,-3,60,63,0
1995,4125,3024,0,-14,75,89,0
1995,10030,3142,1,-25,52,77,0
1995,136,3312,0,-2,86,88,0
1995,6450,3789,0,-15,76,91,0
1995,1592,4440,1,-1,64,65,0
1995,7435,4524,0,-17,70,87,0
1995,2719,4815,1,-9,56,65,0
1995,2617,4917,1,-13,61,74,0
1995,6348,5019,1,-4,56,60,0
1995,4490,5087,0,-9,73,82,0
1995,1424,5421,0,-27,64,91,0
1995,4849,5489,0,-11,51,62,0
1995,5894,5625,0,-2,65,67,0
1995,4034,5661,1,-3,71,74,0
1995,2922,5860,0,-14,56,70,0
1995,9639,6124,1,-2,95,97,0
1995,366,6158,1,-9,74,83,0
1995,9707,6224,1,-17,77,94,0
1995,4159,6674,0,-3,73,76,0
1995,2554,6742,1,-8,73,81,0
1995,6518,7601,1,-3,67,70,0
1995,9480,8001,1,-3,79,82,0
1995,1183,8137,0,-34,51,85,0
1995,7098,8249,0,-43,80,123,0
1995,8381,8347,0,-19,74,93,0
1995,7635,8619,1,-10,80,90,0
1995,8824,8858,0,-12,83,95,0
1995,5591,9020,0,-7,64,71,0
1995,1263,9143,0,-18,65,83,0
1995,10574,9177,0,-9,58,67,0
1995,189,9245,1,-2,75,77,0
1995,9088,9571,0,-16,61,77,0
1995,10608,9605,0,-7,57,64,0
1995,9113,9928,0,-16,83,99,0
1995,2058,10132,0,-6,75,81,0
1995,5967,10200,0,-9,84,93,0
1995,6772,10234,1,-12,71,83,0
1995,2685,10308,0,-12,75,87,0
1995,10540,10512,0,-20,43,63,0
1995,774,1789,0,-13,75,88,0
1995,83,4274,1,-20,52,72,0
1995,3501,4781,0,-1,60,61,0
1995,2214,4883,0,-10,71,81,0
1995,5222,5256,0,-3,64,67,0
1995,9279,7299,1,-4,72,76,0
1995,7469,8449,1,-2,61,63,0
1995,4674,8551,1,-4,72,76,0
1995,7010,8672,0,-13,72,85,0
1995,8069,8722,1,-4,75,79,0
1995,10478,8756,0,-22,50,72,0
1995,8585,9412,1,-11,77,88,0
1995,1115,9809,0,-43,63,106,0
1995,3058,10166,1,-7,76,83,0
1995,4125,230,1,-3,83,86,0
1995,4742,420,1,-2,90,92,0
1995,8215,523,1,-2,79,81,0
1995,842,598,0,-26,71,97,0
1995,3569,632,0,-8,89,97,0
1995,6190,1217,0,-21,63,84,0
1995,10376,1687,0,-3,64,67,0
1995,1990,1963,1,-38,66,104,0
1995,2888,2350,0,-5,67,72,0
1995,1356,2554,0,-12,77,89,0
1995,2789,3176,1,-16,85,101,0
1995,10608,3535,1,-5,87,92,0
1995,5290,3755,0,-6,88,94,0
1995,10674,3930,1,-7,77,84,0
1995,1091,4240,0,-8,49,57,0
1995,10830,4410,1,-5,82,87,0
1995,5939,4951,0,-13,71,84,0
1995,7969,5154,0,-4,57,61,0
1995,2486,5188,0,-20,68,88,0
1995,9962,5358,0,-28,48,76,0
1995,8249,5725,1,-2,63,65,0
1995,4308,5820,0,-10,75,85,0
1995,3619,5894,0,-15,60,75,0
1995,5392,5988,1,-3,75,78,0
1995,10268,6605,0,-14,77,91,0
1995,4193,6708,0,-24,46,70,0
1995,6484,6942,1,-30,59,89,0
1995,6639,7211,1,-9,55,64,0
1995,6772,7333,0,-11,72,83,0
1995,3108,7367,1,-1,100,101,0
1995,7177,8415,0,-7,72,79,0
1995,5455,8483,1,-13,49,62,0
1995,5324,8790,1,-14,61,75,0
1995,49,9054,0,-19,68,87,0
1995,2744,9378,1,-11,64,75,0
1995,6908,10030,0,-4,74,78,0
1995,3244,10064,1,-23,60,83,0
1995,489,10132,0,-24,67,91,0
1995,1526,10342,1,-12,52,64,0
1995,6840,298,0,-14,69,83,0
1995,3380,808,0,-14,51,65,0
1995,2956,1057,0,-22,59,81,0
1995,7898,1183,0,-5,63,68,0
1995,3210,1263,1,-2,82,84,0
1995,5967,1288,1,-13,70,83,0
1995,1592,1322,0,-14,77,91,0
1995,1492,1619,0,-7,58,65,0
1995,10574,1890,1,-3,47,50,0
1995,3896,2719,1,-5,58,63,0
1995,7736,3278,0,-39,67,106,0
1995,2922,3501,1,-14,61,75,0
1995,3862,3789,1,-5,67,72,0
1995,454,4068,1,-2,72,74,0
1995,1935,4490,0,-16,57,73,0
1995,1560,4708,1,-2,73,75,0
1995,2092,4883,0,-11,59,70,0
1995,2854,5121,0,-3,70,73,0
1995,7435,5489,1,-20,62,82,0
1995,4849,5691,1,-4,77,81,0
1995,3448,6090,0,-4,68,72,0
1995,4572,6158,1,-2,59,61,0
1995,9996,6382,0,-16,65,81,0
1995,8960,6518,1,-5,73,78,0
1995,332,6806,1,-1,72,73,0
1995,7669,7044,0,-2,61,63,0
1995,8313,7299,0,-6,57,63,0
1995,2685,7401,1,-2,73,75,0
1995,6348,7601,0,-4,61,65,0
1995,6124,7770,0,-5,86,91,0
1995,9327,7804,0,-6,73,79,0
1995,9707,8001,0,-33,77,110,0
1995,9143,8181,0,-33,64,97,0
1995,6976,8517,1,-14,68,82,0
1995,9673,8585,0,-12,78,90,0
1995,4985,8756,0,-9,63,72,0
1995,8892,8994,0,-9,87,96,0
1995,10640,9088,0,-2,90,92,0
1995,8103,9211,0,-6,67,73,0
1995,1149,9412,1,-16,88,104,0
1995,4376,9446,0,-20,70,90,0
1995,9544,9512,0,-1,62,63,0
1995,9480,9741,0,-12,54,66,0
1995,15,9775,0,-23,63,86,0
1995,7703,9857,0,-2,71,73,0
1995,10098,9894,0,-5,57,62,0
1995,2418,9928,1,-7,69,76,0
1995,989,10200,0,-19,62,81,0
1995,366,10234,0,-31,50,81,0
1995,8381,10308,1,-4,76,80,0
1995,2520,10444,1,-9,74,83,0
1995,2248,10512,1,-2,53,55,0
1995,1023,10728,0,-4,79,83,0
1995,3721,10796,0,-3,90,93,0
1995,5421,10864,1,-6,63,69,0
1995,918,2024,1,-2,63,65,0
1995,4781,2126,1,-12,87,99,0
1995,6056,2316,1,-9,74,83,0
1995,2384,3024,1,-7,65,72,0
1995,3687,5523,1,-1,70,71,0
1995,740,5557,1,-26,63,89,0
1995,1755,6908,1,-40,48,88,0
1995,1856,7143,1,-10,54,64,0
1995,4640,7838,1,-5,69,74,0
1995,4674,8035,0,-7,81,88,0
1995,3414,10830,0,-2,68,70,0
1995,2789,83,1,-3,66,69,0
1995,3108,230,0,-2,101,103,0
1995,10132,264,1,-3,89,92,0
1995,6806,298,0,-21,76,97,0
1995,6840,332,0,-38,44,82,0
1995,5188,598,0,-4,57,61,0
1995,2823,685,1,-12,73,85,0
1995,9996,808,0,-9,59,68,0
1995,49,842,0,-19,53,72,0
1995,3414,918,0,-3,61,64,0
1995,9673,1149,0,-21,74,95,0
1995,4815,1217,1,-7,58,65,0
1995,1183,1263,1,-14,67,81,0
1995,1492,1390,1,-24,48,72,0
1995,1288,1424,0,-12,98,110,0
1995,7898,1619,0,-12,65,77,0
1995,4342,1653,0,-34,71,105,0
1995,5988,1687,1,-6,74,80,0
1995,7969,1789,0,-14,61,75,0
1995,5625,1822,1,-28,63,91,0
